% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
6.573	2	1	658	4	1	28	2196	0	0
6.574	2	1	658	5	1	28	2196	0	0
6.575	2	1	658	6	1	28	2196	0	0
6.576	2	1	658	7	1	28	2196	0	0
6.577	2	1	658	8	1	28	2196	0	0
6.578	2	1	658	9	1	28	2196	0	0
6.579	2	1	658	10	1	28	2196	0	0
6.58	2	1	659	1	1	28	2196	0	0
6.581	2	1	659	2	1	28	2196	0	0
6.582	2	1	659	3	1	28	2196	0	0
6.583	2	1	659	4	1	28	2196	0	0
6.584	2	1	659	5	1	28	2196	0	0
6.585	2	1	659	6	1	28	2196	0	0
6.586	2	1	659	7	1	28	2196	0	0
6.587	2	1	659	8	1	28	2196	0	0
6.588	2	1	659	9	1	28	2196	0	0
6.589	2	1	659	10	1	28	2196	0	0
6.59	2	1	660	1	1	28	2196	0	0
6.591	2	1	660	2	1	28	2196	0	0
6.592	2	1	660	3	1	28	2196	0	0
6.593	2	1	660	4	1	28	2196	0	0
6.594	2	1	660	5	1	28	2196	0	0
6.595	2	1	660	6	1	28	2196	0	0
6.596	2	1	660	7	1	28	2196	0	0
6.597	2	1	660	8	1	28	2196	0	0
6.598	2	1	660	9	1	28	2196	0	0
6.599	2	1	660	10	1	28	2196	0	0
6.6	2	1	661	1	1	28	2196	0	0
6.601	2	1	661	2	1	28	2196	0	0
6.602	2	1	661	3	1	28	2196	0	0
6.603	2	1	661	4	1	28	2196	0	0
6.604	2	1	661	5	1	28	2196	0	0
6.605	2	1	661	6	1	28	2196	0	0
6.606	2	1	661	7	1	28	2196	0	0
6.607	2	1	661	8	1	28	2196	0	0
6.608	2	1	661	9	1	28	2196	0	0
6.609	2	1	661	10	1	28	2196	0	0
6.61	2	1	662	1	1	28	2196	0	0
6.611	2	1	662	2	1	28	2196	0	0
6.612	2	1	662	3	1	28	2196	0	0
6.613	2	1	662	4	1	28	2196	0	0
6.614	2	1	662	5	1	28	2196	0	0
6.615	2	1	662	6	1	28	2196	0	0
6.616	2	1	662	7	1	28	2196	0	0
6.617	2	1	662	8	1	28	2196	0	0
6.618	2	1	662	9	1	28	2196	0	0
6.619	2	1	662	10	1	28	2196	0	0
6.62	2	1	663	1	1	28	2196	0	0
6.621	2	1	663	2	1	28	2196	0	0
6.622	2	1	663	3	1	28	2196	0	0
6.623	2	1	663	4	1	28	2196	0	0
6.624	2	1	663	5	1	28	2196	0	0
6.625	2	1	663	6	1	28	2196	0	0
6.626	2	1	663	7	1	28	2196	0	0
6.627	2	1	663	8	1	28	2196	0	0
6.628	2	1	663	9	1	28	2196	0	0
6.629	2	1	663	10	1	28	2196	0	0
6.63	2	1	664	1	1	28	2196	0	0
6.631	2	1	664	2	1	28	2196	0	0
6.632	2	1	664	3	1	28	2196	0	0
6.633	2	1	664	4	1	28	2196	0	0
6.634	2	1	664	5	1	28	2196	0	0
6.635	2	1	664	6	1	28	2196	0	0
6.636	2	1	664	7	1	28	2196	0	0
6.637	2	1	664	8	1	28	2196	0	0
6.638	2	1	664	9	1	28	2196	0	0
6.639	2	1	664	10	1	28	2196	0	0
6.64	2	1	665	1	1	28	2196	0	0
6.641	2	1	665	2	1	28	2196	0	0
6.642	2	1	665	3	1	28	2196	0	0
6.643	2	1	665	4	1	28	2196	0	0
6.644	2	1	665	5	1	28	2196	0	0
6.645	2	1	665	6	1	28	2196	0	0
6.646	2	1	665	7	1	28	2196	0	0
6.647	2	1	665	8	1	28	2196	0	0
6.648	2	1	665	9	1	28	2196	0	0
6.649	2	1	665	10	1	28	2196	0	0
6.65	2	1	666	1	1	28	2196	0	0
6.651	2	1	666	2	1	28	2196	0	0
6.652	2	1	666	3	1	28	2196	0	0
6.653	2	1	666	4	1	28	2196	0	0
6.654	2	1	666	5	1	28	2196	0	0
6.655	2	1	666	6	1	28	2196	0	0
6.656	2	1	666	7	1	28	2196	0	0
6.657	2	1	666	8	1	28	2196	0	0
6.658	2	1	666	9	1	28	2196	0	0
6.659	2	1	666	10	1	28	2196	0	0
6.66	2	1	667	1	1	28	2196	0	0
6.661	2	1	667	2	1	28	2196	0	0
6.662	2	1	667	3	1	28	2196	0	0
6.663	2	1	667	4	1	28	2196	0	0
6.664	2	1	667	5	1	28	2196	0	0
6.665	2	1	667	6	1	28	2196	0	0
6.666	2	1	667	7	1	28	2196	0	0
6.667	2	1	667	8	1	28	2196	0	0
6.668	2	1	667	9	1	28	2196	0	0
6.669	2	1	667	10	1	28	2196	0	0
6.67	2	1	668	1	1	28	2196	0	0
6.671	2	1	668	2	1	28	2196	0	0
6.672	2	1	668	3	1	28	2196	0	0
6.673	2	1	668	4	1	28	2196	0	0
6.674	2	1	668	5	1	28	2196	0	0
6.675	2	1	668	6	1	28	2196	0	0
6.676	2	1	668	7	1	28	2196	0	0
6.677	2	1	668	8	1	28	2196	0	0
6.678	2	1	668	9	1	28	2196	0	0
6.679	2	1	668	10	1	28	2196	0	0
6.68	2	1	669	1	1	28	2196	0	0
6.681	2	1	669	2	1	28	2196	0	0
6.682	2	1	669	3	1	28	2196	0	0
6.683	2	1	669	4	1	28	2196	0	0
6.684	2	1	669	5	1	28	2196	0	0
6.685	2	1	669	6	1	28	2196	0	0
6.686	2	1	669	7	1	28	2196	0	0
6.687	2	1	669	8	1	28	2196	0	0
6.688	2	1	669	9	1	28	2196	0	0
6.689	2	1	669	10	1	28	2196	0	0
6.69	2	1	670	1	1	28	2196	0	0
6.691	2	1	670	2	1	28	2196	0	0
6.692	2	1	670	3	1	28	2196	0	0
6.693	2	1	670	4	1	28	2196	0	0
6.694	2	1	670	5	1	28	2196	0	0
6.695	2	1	670	6	1	28	2196	0	0
6.696	2	1	670	7	1	28	2196	0	0
6.697	2	1	670	8	1	28	2196	0	0
6.698	2	1	670	9	1	28	2196	0	0
6.699	2	1	670	10	1	28	2196	0	0
6.7	2	1	671	1	1	28	2196	0	0
6.701	2	1	671	2	1	28	2196	0	0
6.702	2	1	671	3	1	28	2196	0	0
6.703	2	1	671	4	1	28	2196	0	0
6.704	2	1	671	5	1	28	2196	0	0
6.705	2	1	671	6	1	28	2196	0	0
6.706	2	1	671	7	1	28	2196	0	0
6.707	2	1	671	8	1	28	2196	0	0
6.708	2	1	671	9	1	28	2196	0	0
6.709	2	1	671	10	1	28	2196	0	0
6.71	2	1	672	1	1	28	2196	0	0
6.711	2	1	672	2	1	28	2196	0	0
6.712	2	1	672	3	1	28	2196	0	0
6.713	2	1	672	4	1	28	2196	0	0
6.714	2	1	672	5	1	28	2196	0	0
6.715	2	1	672	6	1	28	2196	0	0
6.716	2	1	672	7	1	28	2196	0	0
6.717	2	1	672	8	1	28	2196	0	0
6.718	2	1	672	9	1	28	2196	0	0
6.719	2	1	672	10	1	28	2196	0	0
6.72	2	1	673	1	1	28	2196	0	0
6.721	2	1	673	2	1	28	2196	0	0
6.722	2	1	673	3	1	28	2196	0	0
6.723	2	1	673	4	1	28	2196	0	0
6.724	2	1	673	5	1	28	2196	0	0
6.725	2	1	673	6	1	28	2196	0	0
6.726	2	1	673	7	1	28	2196	0	0
6.727	2	1	673	8	1	28	2196	0	0
6.728	2	1	673	9	1	28	2196	0	0
6.729	2	1	673	10	1	28	2196	0	0
6.73	2	1	674	1	1	28	2196	0	0
6.731	2	1	674	2	1	28	2196	0	0
6.732	2	1	674	3	1	28	2196	0	0
6.733	2	1	674	4	1	28	2196	0	0
6.734	2	1	674	5	1	28	2196	0	0
6.735	2	1	674	6	1	28	2196	0	0
6.736	2	1	674	7	1	28	2196	0	0
6.737	2	1	674	8	1	28	2196	0	0
6.738	2	1	674	9	1	28	2196	0	0
6.739	2	1	674	10	1	28	2196	0	0
6.74	2	1	675	1	1	28	2196	0	0
6.741	2	1	675	2	1	28	2196	0	0
6.742	2	1	675	3	1	28	2196	0	0
6.743	2	1	675	4	1	28	2196	0	0
6.744	2	1	675	5	1	28	2196	0	0
6.745	2	1	675	6	1	28	2196	0	0
6.746	2	1	675	7	1	28	2196	0	0
6.747	2	1	675	8	1	28	2196	0	0
6.748	2	1	675	9	1	28	2196	0	0
6.749	2	1	675	10	1	28	2196	0	0
6.75	2	1	676	1	1	28	2196	0	0
6.751	2	1	676	2	1	28	2196	0	0
6.752	2	1	676	3	1	28	2196	0	0
6.753	2	1	676	4	1	28	2196	0	0
6.754	2	1	676	5	1	28	2196	0	0
6.755	2	1	676	6	1	28	2196	0	0
6.756	2	1	676	7	1	28	2196	0	0
6.757	2	1	676	8	1	28	2196	0	0
6.758	2	1	676	9	1	28	2196	0	0
6.759	2	1	676	10	1	28	2196	0	0
6.76	2	1	677	1	1	28	2196	0	0
6.761	2	1	677	2	1	28	2196	0	0
6.762	2	1	677	3	1	28	2196	0	0
6.763	2	1	677	4	1	28	2196	0	0
6.764	2	1	677	5	1	28	2196	0	0
6.765	2	1	677	6	1	28	2196	0	0
6.766	2	1	677	7	1	28	2196	0	0
6.767	2	1	677	8	1	28	2196	0	0
6.768	2	1	677	9	1	28	2196	0	0
6.769	2	1	677	10	1	28	2196	0	0
6.77	2	1	678	1	1	28	2196	0	0
6.771	2	1	678	2	1	28	2196	0	0
6.772	2	1	678	3	1	28	2196	0	0
6.773	2	1	678	4	1	28	2196	0	0
6.774	2	1	678	5	1	28	2196	0	0
6.775	2	1	678	6	1	28	2196	0	0
6.776	2	1	678	7	1	28	2196	0	0
6.777	2	1	678	8	1	28	2196	0	0
6.778	2	1	678	9	1	28	2196	0	0
6.779	2	1	678	10	1	28	2196	0	0
6.78	2	1	679	1	1	28	2196	0	0
6.781	2	1	679	2	1	28	2196	0	0
6.782	2	1	679	3	1	28	2196	0	0
6.783	2	1	679	4	1	28	2196	0	0
6.784	2	1	679	5	1	28	2196	0	0
6.785	2	1	679	6	1	28	2196	0	0
6.786	2	1	679	7	1	28	2196	0	0
6.787	2	1	679	8	1	28	2196	0	0
6.788	2	1	679	9	1	28	2196	0	0
6.789	2	1	679	10	1	28	2196	0	0
6.79	2	1	680	1	1	28	2196	0	0
6.791	2	1	680	2	1	28	2196	0	0
6.792	2	1	680	3	1	28	2196	0	0
6.793	2	1	680	4	1	28	2196	0	0
6.794	2	1	680	5	1	28	2196	0	0
6.795	2	1	680	6	1	28	2196	0	0
6.796	2	1	680	7	1	28	2196	0	0
6.797	2	1	680	8	1	28	2196	0	0
6.798	2	1	680	9	1	28	2196	0	0
6.799	2	1	680	10	1	28	2196	0	0
6.8	2	1	681	1	1	28	2196	0	0
6.801	2	1	681	2	1	28	2196	0	0
6.802	2	1	681	3	1	28	2196	0	0
6.803	2	1	681	4	1	28	2196	0	0
6.804	2	1	681	5	1	28	2196	0	0
6.805	2	1	681	6	1	28	2196	0	0
6.806	2	1	681	7	1	28	2196	0	0
6.807	2	1	681	8	1	28	2196	0	0
6.808	2	1	681	9	1	28	2196	0	0
6.809	2	1	681	10	1	28	2196	0	0
6.81	2	1	682	1	1	28	2196	0	0
6.811	2	1	682	2	1	28	2196	0	0
6.812	2	1	682	3	1	28	2196	0	0
6.813	2	1	682	4	1	28	2196	0	0
6.814	2	1	682	5	1	28	2196	0	0
6.815	2	1	682	6	1	28	2196	0	0
6.816	2	1	682	7	1	28	2196	0	0
6.817	2	1	682	8	1	28	2196	0	0
6.818	2	1	682	9	1	28	2196	0	0
6.819	2	1	682	10	1	28	2196	0	0
6.82	2	1	683	1	1	28	2196	0	0
6.821	2	1	683	2	1	28	2196	0	0
6.822	2	1	683	3	1	28	2196	0	0
6.823	2	1	683	4	1	28	2196	0	0
6.824	2	1	683	5	1	28	2196	0	0
6.825	2	1	683	6	1	28	2196	0	0
6.826	2	1	683	7	1	28	2196	0	0
6.827	2	1	683	8	1	28	2196	0	0
6.828	2	1	683	9	1	28	2196	0	0
6.829	2	1	683	10	1	28	2196	0	0
6.83	2	1	684	1	1	28	2196	0	0
6.831	2	1	684	2	1	28	2196	0	0
6.832	2	1	684	3	1	28	2196	0	0
6.833	2	1	684	4	1	28	2196	0	0
6.834	2	1	684	5	1	28	2196	0	0
6.835	2	1	684	6	1	28	2196	0	0
6.836	2	1	684	7	1	28	2196	0	0
6.837	2	1	684	8	1	28	2196	0	0
6.838	2	1	684	9	1	28	2196	0	0
6.839	2	1	684	10	1	28	2196	0	0
6.84	2	1	685	1	1	28	2196	0	0
6.841	2	1	685	2	1	28	2196	0	0
6.842	2	1	685	3	1	28	2196	0	0
6.843	2	1	685	4	1	28	2196	0	0
6.844	2	1	685	5	1	28	2196	0	0
6.845	2	1	685	6	1	28	2196	0	0
6.846	2	1	685	7	1	28	2196	0	0
6.847	2	1	685	8	1	28	2196	0	0
6.848	2	1	685	9	1	28	2196	0	0
6.849	2	1	685	10	1	28	2196	0	0
6.85	2	1	686	1	1	28	2196	0	0
6.851	2	1	686	2	1	28	2196	0	0
6.852	2	1	686	3	1	28	2196	0	0
6.853	2	1	686	4	1	28	2196	0	0
6.854	2	1	686	5	1	28	2196	0	0
6.855	2	1	686	6	1	28	2196	0	0
6.856	2	1	686	7	1	28	2196	0	0
6.857	2	1	686	8	1	28	2196	0	0
6.858	2	1	686	9	1	28	2196	0	0
6.859	2	1	686	10	1	28	2196	0	0
6.86	2	1	687	1	1	28	2196	0	0
6.861	2	1	687	2	1	28	2196	0	0
6.862	2	1	687	3	1	28	2196	0	0
6.863	2	1	687	4	1	28	2196	0	0
6.864	2	1	687	5	1	28	2196	0	0
6.865	2	1	687	6	1	28	2196	0	0
6.866	2	1	687	7	1	28	2196	0	0
6.867	2	1	687	8	1	28	2196	0	0
6.868	2	1	687	9	1	28	2196	0	0
6.869	2	1	687	10	1	28	2196	0	0
6.87	2	1	688	1	1	28	2196	0	0
6.871	2	1	688	2	1	28	2196	0	0
6.872	2	1	688	3	1	28	2196	0	0
6.873	2	1	688	4	1	28	2196	0	0
6.874	2	1	688	5	1	28	2196	0	0
6.875	2	1	688	6	1	28	2196	0	0
6.876	2	1	688	7	1	28	2196	0	0
6.877	2	1	688	8	1	28	2196	0	0
6.878	2	1	688	9	1	28	2196	0	0
6.879	2	1	688	10	1	28	2196	0	0
6.88	2	1	689	1	1	28	2196	0	0
6.881	2	1	689	2	1	28	2196	0	0
6.882	2	1	689	3	1	28	2196	0	0
6.883	2	1	689	4	1	28	2196	0	0
6.884	2	1	689	5	1	28	2196	0	0
6.885	2	1	689	6	1	28	2196	0	0
6.886	2	1	689	7	1	28	2196	0	0
6.887	2	1	689	8	1	28	2196	0	0
6.888	2	1	689	9	1	28	2196	0	0
6.889	2	1	689	10	1	28	2196	0	0
6.89	2	1	690	1	1	28	2196	0	0
6.891	2	1	690	2	1	28	2196	0	0
6.892	2	1	690	3	1	28	2196	0	0
6.893	2	1	690	4	1	28	2196	0	0
6.894	2	1	690	5	1	28	2196	0	0
6.895	2	1	690	6	1	28	2196	0	0
6.896	2	1	690	7	1	28	2196	0	0
6.897	2	1	690	8	1	28	2196	0	0
6.898	2	1	690	9	1	28	2196	0	0
6.899	2	1	690	10	1	28	2196	0	0
6.9	2	1	691	1	1	28	2196	0	0
6.901	2	1	691	2	1	28	2196	0	0
6.902	2	1	691	3	1	28	2196	0	0
6.903	2	1	691	4	1	28	2196	0	0
6.904	2	1	691	5	1	28	2196	0	0
6.905	2	1	691	6	1	28	2196	0	0
6.906	2	1	691	7	1	28	2196	0	0
6.907	2	1	691	8	1	28	2196	0	0
6.908	2	1	691	9	1	28	2196	0	0
6.909	2	1	691	10	1	28	2196	0	0
6.91	2	1	692	1	1	28	2196	0	0
6.911	2	1	692	2	1	28	2196	0	0
6.912	2	1	692	3	1	28	2196	0	0
6.913	2	1	692	4	1	28	2196	0	0
6.914	2	1	692	5	1	28	2196	0	0
6.915	2	1	692	6	1	28	2196	0	0
6.916	2	1	692	7	1	28	2196	0	0
6.917	2	1	692	8	1	28	2196	0	0
6.918	2	1	692	9	1	28	2196	0	0
6.919	2	1	692	10	1	28	2196	0	0
6.92	2	1	693	1	1	28	2196	0	0
6.921	2	1	693	2	1	28	2196	0	0
6.922	2	1	693	3	1	28	2196	0	0
6.923	2	1	693	4	1	28	2196	0	0
6.924	2	1	693	5	1	28	2196	0	0
6.925	2	1	693	6	1	28	2196	0	0
6.926	2	1	693	7	1	28	2196	0	0
6.927	2	1	693	8	1	28	2196	0	0
6.928	2	1	693	9	1	28	2196	0	0
6.929	2	1	693	10	1	28	2196	0	0
6.93	2	1	694	1	1	28	2196	0	0
6.931	2	1	694	2	1	28	2196	0	0
6.932	2	1	694	3	1	28	2196	0	0
6.933	2	1	694	4	1	28	2196	0	0
6.934	2	1	694	5	1	28	2196	0	0
6.935	2	1	694	6	1	28	2196	0	0
6.936	2	1	694	7	1	28	2196	0	0
6.937	2	1	694	8	1	28	2196	0	0
6.938	2	1	694	9	1	28	2196	0	0
6.939	2	1	694	10	1	28	2196	0	0
6.94	2	1	695	1	1	28	2196	0	0
6.941	2	1	695	2	1	28	2196	0	0
6.942	2	1	695	3	1	28	2196	0	0
6.943	2	1	695	4	1	28	2196	0	0
6.944	2	1	695	5	1	28	2196	0	0
6.945	2	1	695	6	1	28	2196	0	0
6.946	2	1	695	7	1	28	2196	0	0
6.947	2	1	695	8	1	28	2196	0	0
6.948	2	1	695	9	1	28	2196	0	0
6.949	2	1	695	10	1	28	2196	0	0
6.95	2	1	696	1	1	28	2196	0	0
6.951	2	1	696	2	1	28	2196	0	0
6.952	2	1	696	3	1	28	2196	0	0
6.953	2	1	696	4	1	28	2196	0	0
6.954	2	1	696	5	1	28	2196	0	0
6.955	2	1	696	6	1	28	2196	0	0
6.956	2	1	696	7	1	28	2196	0	0
6.957	2	1	696	8	1	28	2196	0	0
6.958	2	1	696	9	1	28	2196	0	0
6.959	2	1	696	10	1	28	2196	0	0
6.96	2	1	697	1	1	28	2196	0	0
6.961	2	1	697	2	1	28	2196	0	0
6.962	2	1	697	3	1	28	2196	0	0
6.963	2	1	697	4	1	28	2196	0	0
6.964	2	1	697	5	1	28	2196	0	0
6.965	2	1	697	6	1	28	2196	0	0
6.966	2	1	697	7	1	28	2196	0	0
6.967	2	1	697	8	1	28	2196	0	0
6.968	2	1	697	9	1	28	2196	0	0
6.969	2	1	697	10	1	28	2196	0	0
6.97	2	1	698	1	1	28	2196	0	0
6.971	2	1	698	2	1	28	2196	0	0
6.972	2	1	698	3	1	28	2196	0	0
6.973	2	1	698	4	1	28	2196	0	0
6.974	2	1	698	5	1	28	2196	0	0
6.975	2	1	698	6	1	28	2196	0	0
6.976	2	1	698	7	1	28	2196	0	0
6.977	2	1	698	8	1	28	2196	0	0
6.978	2	1	698	9	1	28	2196	0	0
6.979	2	1	698	10	1	28	2196	0	0
6.98	2	1	699	1	1	28	2196	0	0
6.981	2	1	699	2	1	28	2196	0	0
6.982	2	1	699	3	1	28	2196	0	0
6.983	2	1	699	4	1	28	2196	0	0
6.984	2	1	699	5	1	28	2196	0	0
6.985	2	1	699	6	1	28	2196	0	0
6.986	2	1	699	7	1	28	2196	0	0
6.987	2	1	699	8	1	28	2196	0	0
6.988	2	1	699	9	1	28	2196	0	0
6.989	2	1	699	10	1	28	2196	0	0
6.99	2	1	700	1	1	28	2196	0	0
6.991	2	1	700	2	1	28	2196	0	0
6.992	2	1	700	3	1	28	2196	0	0
6.993	2	1	700	4	1	28	2196	0	0
6.994	2	1	700	5	1	28	2196	0	0
6.995	2	1	700	6	1	28	2196	0	0
6.996	2	1	700	7	1	28	2196	0	0
6.997	2	1	700	8	1	28	2196	0	0
6.998	2	1	700	9	1	28	2196	0	0
6.999	2	1	700	10	1	28	2196	0	0
7	2	1	701	1	1	28	2196	0	0
7.001	2	1	701	2	1	28	2196	0	0
7.002	2	1	701	3	1	28	2196	0	0
7.003	2	1	701	4	1	28	2196	0	0
7.004	2	1	701	5	1	28	2196	0	0
7.005	2	1	701	6	1	28	2196	0	0
7.006	2	1	701	7	1	28	2196	0	0
7.007	2	1	701	8	1	28	2196	0	0
7.008	2	1	701	9	1	28	2196	0	0
7.009	2	1	701	10	1	28	2196	0	0
7.01	2	1	702	1	1	28	2196	0	0
7.011	2	1	702	2	1	28	2196	0	0
7.012	2	1	702	3	1	28	2196	0	0
7.013	2	1	702	4	1	28	2196	0	0
7.014	2	1	702	5	1	28	2196	0	0
7.015	2	1	702	6	1	28	2196	0	0
7.016	2	1	702	7	1	28	2196	0	0
7.017	2	1	702	8	1	28	2196	0	0
7.018	2	1	702	9	1	28	2196	0	0
7.019	2	1	702	10	1	28	2196	0	0
7.02	2	1	703	1	1	28	2196	0	0
7.021	2	1	703	2	1	28	2196	0	0
7.022	2	1	703	3	1	28	2196	0	0
7.023	2	1	703	4	1	28	2196	0	0
7.024	2	1	703	5	1	28	2196	0	0
7.025	2	1	703	6	1	28	2196	0	0
7.026	2	1	703	7	1	28	2196	0	0
7.027	2	1	703	8	1	28	2196	0	0
7.028	2	1	703	9	1	28	2196	0	0
7.029	2	1	703	10	1	28	2196	0	0
7.03	2	1	704	1	1	28	2196	0	0
7.031	2	1	704	2	1	28	2196	0	0
7.032	2	1	704	3	1	28	2196	0	0
7.033	2	1	704	4	1	28	2196	0	0
7.034	2	1	704	5	1	28	2196	0	0
7.035	2	1	704	6	1	28	2196	0	0
7.036	2	1	704	7	1	28	2196	0	0
7.037	2	1	704	8	1	28	2196	0	0
7.038	2	1	704	9	1	28	2196	0	0
7.039	2	1	704	10	1	28	2196	0	0
7.04	2	1	705	1	1	28	2196	0	0
7.041	2	1	705	2	1	28	2196	0	0
7.042	2	1	705	3	1	28	2196	0	0
7.043	2	1	705	4	1	28	2196	0	0
7.044	2	1	705	5	1	28	2196	0	0
7.045	2	1	705	6	1	28	2196	0	0
7.046	2	1	705	7	1	28	2196	0	0
7.047	2	1	705	8	1	28	2196	0	0
7.048	2	1	705	9	1	28	2196	0	0
7.049	2	1	705	10	1	28	2196	0	0
7.05	2	1	706	1	1	28	2196	0	0
7.051	2	1	706	2	1	28	2196	0	0
7.052	2	1	706	3	1	28	2196	0	0
7.053	2	1	706	4	1	28	2196	0	0
7.054	2	1	706	5	1	28	2196	0	0
7.055	2	1	706	6	1	28	2196	0	0
7.056	2	1	706	7	1	28	2196	0	0
7.057	2	1	706	8	1	28	2196	0	0
7.058	2	1	706	9	1	28	2196	0	0
7.059	2	1	706	10	1	28	2196	0	0
7.06	2	1	707	1	1	28	2196	0	0
7.061	2	1	707	2	1	28	2196	0	0
7.062	2	1	707	3	1	28	2196	0	0
7.063	2	1	707	4	1	28	2196	0	0
7.064	2	1	707	5	1	28	2196	0	0
7.065	2	1	707	6	1	28	2196	0	0
7.066	2	1	707	7	1	28	2196	0	0
7.067	2	1	707	8	1	28	2196	0	0
7.068	2	1	707	9	1	28	2196	0	0
7.069	2	1	707	10	1	28	2196	0	0
7.07	2	1	708	1	1	28	2196	0	0
7.071	2	1	708	2	1	28	2196	0	0
7.072	2	1	708	3	1	28	2196	0	0
7.073	2	1	708	4	1	28	2196	0	0
7.074	2	1	708	5	1	28	2196	0	0
7.075	2	1	708	6	1	28	2196	0	0
7.076	2	1	708	7	1	28	2196	0	0
7.077	2	1	708	8	1	28	2196	0	0
7.078	2	1	708	9	1	28	2196	0	0
7.079	2	1	708	10	1	28	2196	0	0
7.08	2	1	709	1	1	28	2196	0	0
7.081	2	1	709	2	1	28	2196	0	0
7.082	2	1	709	3	1	28	2196	0	0
7.083	2	1	709	4	1	28	2196	0	0
7.084	2	1	709	5	1	28	2196	0	0
7.085	2	1	709	6	1	28	2196	0	0
7.086	2	1	709	7	1	28	2196	0	0
7.087	2	1	709	8	1	28	2196	0	0
7.088	2	1	709	9	1	28	2196	0	0
7.089	2	1	709	10	1	28	2196	0	0
7.09	2	1	710	1	1	28	2196	0	0
7.091	2	1	710	2	1	28	2196	0	0
7.092	2	1	710	3	1	28	2196	0	0
7.093	2	1	710	4	1	28	2196	0	0
7.094	2	1	710	5	1	28	2196	0	0
7.095	2	1	710	6	1	28	2196	0	0
7.096	2	1	710	7	1	28	2196	0	0
7.097	2	1	710	8	1	28	2196	0	0
7.098	2	1	710	9	1	28	2196	0	0
7.099	2	1	710	10	1	28	2196	0	0
7.1	2	1	711	1	1	28	2196	0	0
7.101	2	1	711	2	1	28	2196	0	0
7.102	2	1	711	3	1	28	2196	0	0
7.103	2	1	711	4	1	28	2196	0	0
7.104	2	1	711	5	1	28	2196	0	0
7.105	2	1	711	6	1	28	2196	0	0
7.106	2	1	711	7	1	28	2196	0	0
7.107	2	1	711	8	1	28	2196	0	0
7.108	2	1	711	9	1	28	2196	0	0
7.109	2	1	711	10	1	28	2196	0	0
7.11	2	1	712	1	1	28	2196	0	0
7.111	2	1	712	2	1	28	2196	0	0
7.112	2	1	712	3	1	28	2196	0	0
7.113	2	1	712	4	1	28	2196	0	0
7.114	2	1	712	5	1	28	2196	0	0
7.115	2	1	712	6	1	28	2196	0	0
7.116	2	1	712	7	1	28	2196	0	0
7.117	2	1	712	8	1	28	2196	0	0
7.118	2	1	712	9	1	28	2196	0	0
7.119	2	1	712	10	1	28	2196	0	0
7.12	2	1	713	1	1	28	2196	0	0
7.121	2	1	713	2	1	28	2196	0	0
7.122	2	1	713	3	1	28	2196	0	0
7.123	2	1	713	4	1	28	2196	0	0
7.124	2	1	713	5	1	28	2196	0	0
7.125	2	1	713	6	1	28	2196	0	0
7.126	2	1	713	7	1	28	2196	0	0
7.127	2	1	713	8	1	28	2196	0	0
7.128	2	1	713	9	1	28	2196	0	0
7.129	2	1	713	10	1	28	2196	0	0
7.13	2	1	714	1	1	28	2196	0	0
7.131	2	1	714	2	1	28	2196	0	0
7.132	2	1	714	3	1	28	2196	0	0
7.133	2	1	714	4	1	28	2196	0	0
7.134	2	1	714	5	1	28	2196	0	0
7.135	2	1	714	6	1	28	2196	0	0
7.136	2	1	714	7	1	28	2196	0	0
7.137	2	1	714	8	1	28	2196	0	0
7.138	2	1	714	9	1	28	2196	0	0
7.139	2	1	714	10	1	28	2196	0	0
7.14	2	1	715	1	1	28	2196	0	0
7.141	2	1	715	2	1	28	2196	0	0
7.142	2	1	715	3	1	28	2196	0	0
7.143	2	1	715	4	1	28	2196	0	0
7.144	2	1	715	5	1	28	2196	0	0
7.145	2	1	715	6	1	28	2196	0	0
7.146	2	1	715	7	1	28	2196	0	0
7.147	2	1	715	8	1	28	2196	0	0
7.148	2	1	715	9	1	28	2196	0	0
7.149	2	1	715	10	1	28	2196	0	0
7.15	2	1	716	1	1	28	2196	0	0
7.151	2	1	716	2	1	28	2196	0	0
7.152	2	1	716	3	1	28	2196	0	0
7.153	2	1	716	4	1	28	2196	0	0
7.154	2	1	716	5	1	28	2196	0	0
7.155	2	1	716	6	1	28	2196	0	0
7.156	2	1	716	7	1	28	2196	0	0
7.157	2	1	716	8	1	28	2196	0	0
7.158	2	1	716	9	1	28	2196	0	0
7.159	2	1	716	10	1	28	2196	0	0
7.16	2	1	717	1	1	28	2196	0	0
7.161	2	1	717	2	1	28	2196	0	0
7.162	2	1	717	3	1	28	2196	0	0
7.163	2	1	717	4	1	28	2196	0	0
7.164	2	1	717	5	1	28	2196	0	0
7.165	2	1	717	6	1	28	2196	0	0
7.166	2	1	717	7	1	28	2196	0	0
7.167	2	1	717	8	1	28	2196	0	0
7.168	2	1	717	9	1	28	2196	0	0
7.169	2	1	717	10	1	28	2196	0	0
7.17	2	1	718	1	1	28	2196	0	0
7.171	2	1	718	2	1	28	2196	0	0
7.172	2	1	718	3	1	28	2196	0	0
7.173	2	1	718	4	1	28	2196	0	0
7.174	2	1	718	5	1	28	2196	0	0
7.175	2	1	718	6	1	28	2196	0	0
7.176	2	1	718	7	1	28	2196	0	0
7.177	2	1	718	8	1	28	2196	0	0
7.178	2	1	718	9	1	28	2196	0	0
